path,label
paper\paper_739.png,paper
paper\paper_797.png,paper
scissors\scissors_355.png,scissors
rock\rock_63.png,rock
rock\rock_64.png,rock
scissors\scissors_484.png,scissors
paper\paper_354.png,paper
paper\paper_508.png,paper
paper\paper_322.png,paper
rock\rock_24.png,rock
rock\rock_362.png,rock
paper\paper_872.png,paper
rock\rock_390.png,rock
rock\rock_694.png,rock
scissors\scissors_597.png,scissors
rock\rock_628.png,rock
rock\rock_536.png,rock
scissors\scissors_435.png,scissors
scissors\scissors_807.png,scissors
rock\rock_716.png,rock
scissors\scissors_159.png,scissors
rock\rock_403.png,rock
paper\paper_441.png,paper
scissors\scissors_630.png,scissors
scissors\scissors_424.png,scissors
rock\rock_236.png,rock
scissors\scissors_153.png,scissors
paper\paper_812.png,paper
paper\paper_790.png,paper
scissors\scissors_865.png,scissors
rock\rock_231.png,rock
rock\rock_260.png,rock
scissors\scissors_237.png,scissors
scissors\scissors_24.png,scissors
paper\paper_455.png,paper
paper\paper_848.png,paper
rock\rock_101.png,rock
rock\rock_127.png,rock
scissors\scissors_858.png,scissors
paper\paper_102.png,paper
scissors\scissors_810.png,scissors
paper\paper_352.png,paper
rock\rock_380.png,rock
paper\paper_430.png,paper
scissors\scissors_229.png,scissors
scissors\scissors_351.png,scissors
paper\paper_907.png,paper
rock\rock_662.png,rock
rock\rock_135.png,rock
paper\paper_262.png,paper
paper\paper_212.png,paper
paper\paper_769.png,paper
paper\paper_13.png,paper
rock\rock_221.png,rock
scissors\scissors_650.png,scissors
paper\paper_177.png,paper
rock\rock_272.png,rock
paper\paper_585.png,paper
paper\paper_506.png,paper
scissors\scissors_473.png,scissors
rock\rock_797.png,rock
scissors\scissors_146.png,scissors
rock\rock_499.png,rock
rock\rock_19.png,rock
paper\paper_424.png,paper
scissors\scissors_127.png,scissors
rock\rock_330.png,rock
paper\paper_340.png,paper
scissors\scissors_147.png,scissors
paper\paper_653.png,paper
rock\rock_887.png,rock
paper\paper_678.png,paper
rock\rock_566.png,rock
paper\paper_883.png,paper
paper\paper_492.png,paper
paper\paper_3.png,paper
rock\rock_302.png,rock
paper\paper_263.png,paper
rock\rock_577.png,rock
scissors\scissors_302.png,scissors
paper\paper_579.png,paper
paper\paper_792.png,paper
scissors\scissors_293.png,scissors
paper\paper_592.png,paper
paper\paper_170.png,paper
scissors\scissors_704.png,scissors
scissors\scissors_877.png,scissors
rock\rock_691.png,rock
scissors\scissors_462.png,scissors
paper\paper_577.png,paper
rock\rock_61.png,rock
rock\rock_836.png,rock
rock\rock_271.png,rock
paper\paper_831.png,paper
scissors\scissors_503.png,scissors
scissors\scissors_203.png,scissors
paper\paper_74.png,paper
rock\rock_57.png,rock
scissors\scissors_58.png,scissors
rock\rock_215.png,rock
rock\rock_890.png,rock
rock\rock_777.png,rock
paper\paper_780.png,paper
scissors\scissors_639.png,scissors
rock\rock_574.png,rock
rock\rock_347.png,rock
paper\paper_502.png,paper
paper\paper_379.png,paper
rock\rock_227.png,rock
paper\paper_72.png,paper
rock\rock_605.png,rock
scissors\scissors_361.png,scissors
paper\paper_540.png,paper
paper\paper_517.png,paper
rock\rock_742.png,rock
scissors\scissors_175.png,scissors
paper\paper_677.png,paper
paper\paper_228.png,paper
scissors\scissors_837.png,scissors
rock\rock_304.png,rock
rock\rock_524.png,rock
rock\rock_342.png,rock
paper\paper_69.png,paper
paper\paper_774.png,paper
scissors\scissors_522.png,scissors
scissors\scissors_660.png,scissors
rock\rock_121.png,rock
paper\paper_105.png,paper
paper\paper_903.png,paper
rock\rock_261.png,rock
scissors\scissors_40.png,scissors
scissors\scissors_557.png,scissors
scissors\scissors_416.png,scissors
rock\rock_596.png,rock
rock\rock_123.png,rock
scissors\scissors_83.png,scissors
rock\rock_842.png,rock
paper\paper_850.png,paper
rock\rock_188.png,rock
rock\rock_766.png,rock
rock\rock_557.png,rock
scissors\scissors_204.png,scissors
scissors\scissors_306.png,scissors
scissors\scissors_17.png,scissors
paper\paper_108.png,paper
rock\rock_338.png,rock
paper\paper_16.png,paper
paper\paper_743.png,paper
paper\paper_640.png,paper
rock\rock_367.png,rock
paper\paper_871.png,paper
scissors\scissors_254.png,scissors
paper\paper_136.png,paper
rock\rock_710.png,rock
scissors\scissors_388.png,scissors
rock\rock_823.png,rock
paper\paper_601.png,paper
scissors\scissors_563.png,scissors
rock\rock_722.png,rock
rock\rock_333.png,rock
paper\paper_361.png,paper
rock\rock_280.png,rock
rock\rock_111.png,rock
rock\rock_730.png,rock
paper\paper_132.png,paper
rock\rock_295.png,rock
rock\rock_433.png,rock
rock\rock_761.png,rock
scissors\scissors_603.png,scissors
scissors\scissors_345.png,scissors
paper\paper_299.png,paper
rock\rock_131.png,rock
scissors\scissors_303.png,scissors
scissors\scissors_141.png,scissors
scissors\scissors_438.png,scissors
rock\rock_293.png,rock
scissors\scissors_458.png,scissors
paper\paper_384.png,paper
rock\rock_357.png,rock
rock\rock_237.png,rock
scissors\scissors_725.png,scissors
rock\rock_865.png,rock
scissors\scissors_592.png,scissors
rock\rock_84.png,rock
rock\rock_195.png,rock
scissors\scissors_894.png,scissors
scissors\scissors_887.png,scissors
paper\paper_48.png,paper
paper\paper_394.png,paper
scissors\scissors_591.png,scissors
rock\rock_634.png,rock
scissors\scissors_255.png,scissors
scissors\scissors_706.png,scissors
paper\paper_341.png,paper
rock\rock_780.png,rock
rock\rock_790.png,rock
rock\rock_299.png,rock
paper\paper_200.png,paper
rock\rock_442.png,rock
rock\rock_297.png,rock
rock\rock_464.png,rock
paper\paper_886.png,paper
paper\paper_876.png,paper
rock\rock_439.png,rock
rock\rock_348.png,rock
scissors\scissors_313.png,scissors
rock\rock_80.png,rock
paper\paper_507.png,paper
rock\rock_621.png,rock
paper\paper_479.png,paper
rock\rock_715.png,rock
paper\paper_389.png,paper
scissors\scissors_114.png,scissors
scissors\scissors_648.png,scissors
scissors\scissors_427.png,scissors
rock\rock_220.png,rock
paper\paper_630.png,paper
rock\rock_191.png,rock
scissors\scissors_730.png,scissors
rock\rock_712.png,rock
scissors\scissors_152.png,scissors
scissors\scissors_791.png,scissors
scissors\scissors_132.png,scissors
scissors\scissors_845.png,scissors
rock\rock_488.png,rock
scissors\scissors_433.png,scissors
scissors\scissors_741.png,scissors
paper\paper_124.png,paper
scissors\scissors_882.png,scissors
rock\rock_281.png,rock
scissors\scissors_867.png,scissors
rock\rock_82.png,rock
rock\rock_803.png,rock
rock\rock_522.png,rock
scissors\scissors_419.png,scissors
paper\paper_489.png,paper
rock\rock_569.png,rock
rock\rock_494.png,rock
rock\rock_684.png,rock
rock\rock_806.png,rock
rock\rock_779.png,rock
rock\rock_427.png,rock
rock\rock_734.png,rock
scissors\scissors_170.png,scissors
scissors\scissors_826.png,scissors
scissors\scissors_831.png,scissors
paper\paper_693.png,paper
scissors\scissors_321.png,scissors
rock\rock_597.png,rock
scissors\scissors_874.png,scissors
paper\paper_494.png,paper
scissors\scissors_129.png,scissors
scissors\scissors_136.png,scissors
rock\rock_74.png,rock
scissors\scissors_615.png,scissors
scissors\scissors_55.png,scissors
rock\rock_632.png,rock
paper\paper_847.png,paper
paper\paper_888.png,paper
rock\rock_674.png,rock
scissors\scissors_668.png,scissors
paper\paper_181.png,paper
rock\rock_440.png,rock
rock\rock_508.png,rock
paper\paper_41.png,paper
rock\rock_134.png,rock
paper\paper_391.png,paper
rock\rock_364.png,rock
paper\paper_245.png,paper
rock\rock_285.png,rock
scissors\scissors_572.png,scissors
scissors\scissors_595.png,scissors
scissors\scissors_420.png,scissors
rock\rock_294.png,rock
scissors\scissors_265.png,scissors
scissors\scissors_180.png,scissors
rock\rock_695.png,rock
paper\paper_602.png,paper
paper\paper_765.png,paper
scissors\scissors_798.png,scissors
scissors\scissors_216.png,scissors
rock\rock_243.png,rock
scissors\scissors_658.png,scissors
rock\rock_708.png,rock
scissors\scissors_842.png,scissors
rock\rock_69.png,rock
rock\rock_576.png,rock
scissors\scissors_647.png,scissors
paper\paper_655.png,paper
rock\rock_880.png,rock
rock\rock_218.png,rock
paper\paper_636.png,paper
scissors\scissors_199.png,scissors
scissors\scissors_290.png,scissors
paper\paper_539.png,paper
rock\rock_426.png,rock
scissors\scissors_769.png,scissors
scissors\scissors_669.png,scissors
paper\paper_779.png,paper
paper\paper_367.png,paper
rock\rock_725.png,rock
scissors\scissors_45.png,scissors
paper\paper_548.png,paper
paper\paper_26.png,paper
paper\paper_266.png,paper
paper\paper_786.png,paper
scissors\scissors_684.png,scissors
scissors\scissors_291.png,scissors
rock\rock_769.png,rock
scissors\scissors_902.png,scissors
rock\rock_12.png,rock
paper\paper_729.png,paper
rock\rock_98.png,rock
rock\rock_202.png,rock
rock\rock_458.png,rock
paper\paper_37.png,paper
scissors\scissors_11.png,scissors
rock\rock_194.png,rock
rock\rock_381.png,rock
rock\rock_649.png,rock
rock\rock_219.png,rock
paper\paper_163.png,paper
paper\paper_857.png,paper
paper\paper_251.png,paper
paper\paper_651.png,paper
paper\paper_32.png,paper
paper\paper_158.png,paper
scissors\scissors_311.png,scissors
scissors\scissors_746.png,scissors
paper\paper_353.png,paper
scissors\scissors_546.png,scissors
scissors\scissors_817.png,scissors
rock\rock_100.png,rock
rock\rock_447.png,rock
scissors\scissors_131.png,scissors
rock\rock_384.png,rock
paper\paper_500.png,paper
paper\paper_343.png,paper
scissors\scissors_357.png,scissors
paper\paper_319.png,paper
paper\paper_889.png,paper
scissors\scissors_452.png,scissors
scissors\scissors_806.png,scissors
paper\paper_130.png,paper
paper\paper_331.png,paper
scissors\scissors_670.png,scissors
rock\rock_34.png,rock
scissors\scissors_404.png,scissors
rock\rock_485.png,rock
rock\rock_491.png,rock
paper\paper_157.png,paper
rock\rock_353.png,rock
paper\paper_582.png,paper
paper\paper_39.png,paper
scissors\scissors_860.png,scissors
rock\rock_733.png,rock
paper\paper_468.png,paper
scissors\scissors_690.png,scissors
paper\paper_309.png,paper
paper\paper_906.png,paper
scissors\scissors_155.png,scissors
rock\rock_340.png,rock
paper\paper_61.png,paper
paper\paper_125.png,paper
scissors\scissors_138.png,scissors
paper\paper_198.png,paper
paper\paper_600.png,paper
rock\rock_296.png,rock
scissors\scissors_841.png,scissors
scissors\scissors_2.png,scissors
rock\rock_468.png,rock
rock\rock_252.png,rock
paper\paper_874.png,paper
scissors\scissors_407.png,scissors
scissors\scissors_687.png,scissors
scissors\scissors_236.png,scissors
paper\paper_580.png,paper
paper\paper_526.png,paper
rock\rock_301.png,rock
scissors\scissors_264.png,scissors
rock\rock_71.png,rock
rock\rock_461.png,rock
paper\paper_178.png,paper
scissors\scissors_598.png,scissors
paper\paper_215.png,paper
rock\rock_460.png,rock
scissors\scissors_756.png,scissors
scissors\scissors_339.png,scissors
paper\paper_458.png,paper
rock\rock_533.png,rock
paper\paper_313.png,paper
scissors\scissors_399.png,scissors
scissors\scissors_179.png,scissors
paper\paper_896.png,paper
paper\paper_741.png,paper
paper\paper_153.png,paper
scissors\scissors_574.png,scissors
rock\rock_602.png,rock
paper\paper_842.png,paper
paper\paper_270.png,paper
paper\paper_882.png,paper
paper\paper_750.png,paper
paper\paper_189.png,paper
scissors\scissors_421.png,scissors
paper\paper_733.png,paper
rock\rock_746.png,rock
rock\rock_810.png,rock
rock\rock_719.png,rock
rock\rock_888.png,rock
rock\rock_518.png,rock
rock\rock_198.png,rock
rock\rock_118.png,rock
scissors\scissors_455.png,scissors
scissors\scissors_261.png,scissors
scissors\scissors_176.png,scissors
rock\rock_501.png,rock
scissors\scissors_434.png,scissors
scissors\scissors_713.png,scissors
paper\paper_296.png,paper
paper\paper_456.png,paper
paper\paper_338.png,paper
paper\paper_451.png,paper
paper\paper_54.png,paper
rock\rock_120.png,rock
rock\rock_547.png,rock
paper\paper_356.png,paper
rock\rock_812.png,rock
rock\rock_721.png,rock
scissors\scissors_634.png,scissors
paper\paper_175.png,paper
scissors\scissors_857.png,scissors
scissors\scissors_299.png,scissors
rock\rock_718.png,rock
rock\rock_238.png,rock
paper\paper_701.png,paper
scissors\scissors_832.png,scissors
paper\paper_325.png,paper
rock\rock_489.png,rock
scissors\scissors_734.png,scissors
scissors\scissors_221.png,scissors
paper\paper_185.png,paper
scissors\scissors_537.png,scissors
paper\paper_199.png,paper
paper\paper_498.png,paper
paper\paper_481.png,paper
rock\rock_83.png,rock
rock\rock_38.png,rock
paper\paper_75.png,paper
rock\rock_801.png,rock
scissors\scissors_676.png,scissors
rock\rock_744.png,rock
rock\rock_613.png,rock
rock\rock_567.png,rock
paper\paper_400.png,paper
paper\paper_405.png,paper
rock\rock_411.png,rock
rock\rock_163.png,rock
rock\rock_109.png,rock
paper\paper_766.png,paper
scissors\scissors_701.png,scissors
rock\rock_824.png,rock
rock\rock_36.png,rock
scissors\scissors_271.png,scissors
scissors\scissors_292.png,scissors
rock\rock_414.png,rock
scissors\scissors_470.png,scissors
rock\rock_277.png,rock
rock\rock_335.png,rock
scissors\scissors_714.png,scissors
paper\paper_897.png,paper
rock\rock_471.png,rock
rock\rock_305.png,rock
paper\paper_255.png,paper
rock\rock_871.png,rock
paper\paper_206.png,paper
scissors\scissors_405.png,scissors
paper\paper_60.png,paper
rock\rock_685.png,rock
scissors\scissors_190.png,scissors
scissors\scissors_504.png,scissors
scissors\scissors_675.png,scissors
paper\paper_544.png,paper
scissors\scissors_310.png,scissors
scissors\scissors_457.png,scissors
rock\rock_275.png,rock
paper\paper_419.png,paper
rock\rock_257.png,rock
paper\paper_209.png,paper
rock\rock_251.png,rock
scissors\scissors_112.png,scissors
scissors\scissors_53.png,scissors
rock\rock_782.png,rock
scissors\scissors_584.png,scissors
scissors\scissors_6.png,scissors
rock\rock_152.png,rock
rock\rock_530.png,rock
rock\rock_431.png,rock
rock\rock_125.png,rock
scissors\scissors_778.png,scissors
rock\rock_186.png,rock
rock\rock_770.png,rock
scissors\scissors_260.png,scissors
scissors\scissors_305.png,scissors
scissors\scissors_692.png,scissors
paper\paper_819.png,paper
scissors\scissors_786.png,scissors
rock\rock_47.png,rock
paper\paper_34.png,paper
rock\rock_161.png,rock
scissors\scissors_892.png,scissors
paper\paper_730.png,paper
scissors\scissors_144.png,scissors
paper\paper_768.png,paper
scissors\scissors_246.png,scissors
paper\paper_799.png,paper
scissors\scissors_423.png,scissors
rock\rock_203.png,rock
scissors\scissors_770.png,scissors
scissors\scissors_8.png,scissors
paper\paper_179.png,paper
scissors\scissors_559.png,scissors
rock\rock_709.png,rock
scissors\scissors_54.png,scissors
paper\paper_196.png,paper
paper\paper_449.png,paper
rock\rock_204.png,rock
paper\paper_820.png,paper
scissors\scissors_174.png,scissors
paper\paper_476.png,paper
paper\paper_515.png,paper
rock\rock_537.png,rock
paper\paper_607.png,paper
paper\paper_197.png,paper
rock\rock_538.png,rock
paper\paper_467.png,paper
rock\rock_239.png,rock
rock\rock_895.png,rock
paper\paper_587.png,paper
paper\paper_260.png,paper
paper\paper_247.png,paper
paper\paper_216.png,paper
rock\rock_258.png,rock
scissors\scissors_202.png,scissors
scissors\scissors_331.png,scissors
paper\paper_214.png,paper
scissors\scissors_450.png,scissors
rock\rock_750.png,rock
scissors\scissors_645.png,scissors
paper\paper_426.png,paper
scissors\scissors_382.png,scissors
rock\rock_282.png,rock
rock\rock_216.png,rock
paper\paper_621.png,paper
scissors\scissors_721.png,scissors
rock\rock_590.png,rock
scissors\scissors_662.png,scissors
paper\paper_575.png,paper
rock\rock_519.png,rock
paper\paper_497.png,paper
rock\rock_18.png,rock
paper\paper_530.png,paper
scissors\scissors_486.png,scissors
paper\paper_327.png,paper
scissors\scissors_454.png,scissors
scissors\scissors_528.png,scissors
scissors\scissors_637.png,scissors
scissors\scissors_18.png,scissors
scissors\scissors_371.png,scissors
rock\rock_445.png,rock
paper\paper_15.png,paper
rock\rock_851.png,rock
paper\paper_110.png,paper
rock\rock_764.png,rock
scissors\scissors_467.png,scissors
scissors\scissors_683.png,scissors
paper\paper_82.png,paper
paper\paper_264.png,paper
scissors\scissors_309.png,scissors
rock\rock_497.png,rock
paper\paper_796.png,paper
paper\paper_616.png,paper
scissors\scissors_776.png,scissors
scissors\scissors_708.png,scissors
rock\rock_663.png,rock
rock\rock_581.png,rock
scissors\scissors_627.png,scissors
scissors\scissors_59.png,scissors
scissors\scissors_599.png,scissors
rock\rock_164.png,rock
scissors\scissors_284.png,scissors
scissors\scissors_436.png,scissors
rock\rock_638.png,rock
scissors\scissors_505.png,scissors
paper\paper_631.png,paper
scissors\scissors_762.png,scissors
scissors\scissors_128.png,scissors
rock\rock_771.png,rock
paper\paper_227.png,paper
paper\paper_358.png,paper
rock\rock_117.png,rock
paper\paper_664.png,paper
paper\paper_483.png,paper
paper\paper_180.png,paper
paper\paper_650.png,paper
scissors\scissors_188.png,scissors
scissors\scissors_220.png,scissors
paper\paper_547.png,paper
paper\paper_834.png,paper
rock\rock_515.png,rock
paper\paper_321.png,paper
rock\rock_417.png,rock
rock\rock_846.png,rock
scissors\scissors_274.png,scissors
scissors\scissors_57.png,scissors
rock\rock_193.png,rock
paper\paper_759.png,paper
paper\paper_478.png,paper
paper\paper_205.png,paper
rock\rock_452.png,rock
paper\paper_472.png,paper
rock\rock_736.png,rock
rock\rock_850.png,rock
scissors\scissors_38.png,scissors
scissors\scissors_805.png,scissors
rock\rock_436.png,rock
rock\rock_99.png,rock
scissors\scissors_94.png,scissors
rock\rock_358.png,rock
scissors\scissors_418.png,scissors
rock\rock_331.png,rock
rock\rock_91.png,rock
scissors\scissors_485.png,scissors
